,LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK,geometry
327434,1220004802,1220056900,1220055300,3,103,000,47,영동대로,0,0,000,50,0,0,0,277.19406153546,,"LINESTRING (127.05585247846399 37.52792068404292, 127.05456863094923 37.525642060195274)"
327453,1220011402,1220020500,1220019300,4,104,000,-,언주로,0,0,000,60,0,0,0,92.537811276722,,"LINESTRING (127.05001931378393 37.4879778760761, 127.05041902374683 37.48720733808662)"
327454,1220011403,1220021100,1220020500,4,104,000,-,언주로,0,0,000,60,0,0,0,51.483057816557,,"LINESTRING (127.0497969334537 37.48840656142613, 127.05001931378393 37.4879778760761)"
327456,1220011502,1220019300,1220020600,4,104,000,-,언주로,0,0,000,60,0,0,0,90.37829788905,,"LINESTRING (127.05054441829449 37.487248640774624, 127.05015403708843 37.48800119741287)"
327457,1220011503,1220020600,1220021100,4,104,000,-,언주로,0,0,000,60,0,0,0,53.631578612681,,"LINESTRING (127.05015403708843 37.48800119741287, 127.04992237596338 37.48844777284248)"
327460,1220012401,1220021000,1220017900,4,104,000,-,남부순환로,0,0,000,60,0,0,0,403.575160424872,,"LINESTRING (127.04929760845125 37.48822477535904, 127.04537125368982 37.48637186494734)"
327461,1220012402,1220021100,1220021000,4,104,000,-,남부순환로,0,0,000,60,0,0,0,54.216762341445,,"LINESTRING (127.04982509455328 37.488473687248685, 127.04929760845125 37.48822477535904)"
327462,1220012502,1220020800,1220021100,4,104,000,-,남부순환로,0,0,000,60,0,0,0,59.147654047926,,"LINESTRING (127.04931875598895 37.48810909694767, 127.04989421478645 37.4883806470428)"
327463,1220014201,1220021700,1220021100,4,104,000,-,남부순환로,0,0,000,60,0,0,0,62.183106770886,,"LINESTRING (127.05043834209997 37.48874993370633, 127.04982625050607 37.48847422105885)"
327464,1220014301,1220021100,1220021500,4,104,000,-,남부순환로,0,0,000,60,0,0,0,51.233165554836,,"LINESTRING (127.04989305770395 37.48838011323384, 127.05039736371356 37.48860727571295)"
327465,1220014302,1220021500,1220024100,4,104,000,-,남부순환로,0,0,000,60,0,0,0,512.842721332877,,"LINESTRING (127.05039736371356 37.48860727571295, 127.05544562411734 37.49088104516758)"
327470,1220016001,1220021900,1220021100,3,104,000,-,언주로,0,0,000,60,0,0,0,52.656145004047,,"LINESTRING (127.04955646702403 37.48883892552132, 127.04979768219764 37.48840516905346)"
327471,1220016101,1220021100,1220022300,3,104,000,-,언주로,0,0,000,60,0,0,0,52.438547828616,,"LINESTRING (127.04992162722127 37.48844916521583, 127.04967916371481 37.48888033206106)"
327472,1220016102,1220022300,1220027600,3,104,004,-,언주로,0,0,000,60,0,0,0,644.83828953425,,"LINESTRING (127.04967916371481 37.48888033206106, 127.04767712763189 37.492440280617565, 127.0473687392316 37.49300729674815, 127.0468072941512 37.49421834602408)"
327481,1220022700,1220007600,1220031400,2,104,000,-,남부순환로,0,0,000,60,0,0,0,158.375842779323,,"LINESTRING (127.0798391921205 37.499504193129724, 127.07816399195556 37.49899932015108)"
327482,1220034803,1220054600,1220053500,4,104,000,-,도산대로,0,0,000,50,0,0,0,231.361004130908,,"LINESTRING (127.05302499527727 37.52496123267733, 127.05263014424956 37.52492329869908, 127.05043231878615 37.52467625497369)"
327483,1220034804,1220054500,1220054600,4,104,000,-,도산대로,0,0,000,50,0,0,0,132.200510249,,"LINESTRING (127.05450710229269 37.5251205777581, 127.05302499527727 37.52496123267733)"
327484,1220034903,1220053500,1220054100,5,104,000,-,도산대로,0,0,000,50,0,0,0,231.288920409017,,"LINESTRING (127.05045129159583 37.524569195186984, 127.05264775974281 37.52481608690039, 127.05304315666339 37.52485408454661)"
327485,1220034904,1220054100,1220054500,4,104,000,-,도산대로,0,0,000,50,0,0,0,132.200510241134,,"LINESTRING (127.05304315666339 37.52485408454661, 127.05452526159708 37.52501342940402)"
327486,1220035001,1220052800,1220002500,3,104,000,-,압구정로,0,0,000,50,0,0,0,294.587576577536,,"LINESTRING (127.02238079585644 37.524183473411526, 127.01956262642634 37.52276683110507)"
327487,1220036202,1220058900,1220058800,3,104,000,-,압구정로,0,0,000,50,0,0,0,49.848609861016,,"LINESTRING (127.03521590110238 37.52906377107026, 127.03577262613686 37.528992086746165)"
327488,1220036801,1220059700,1220059000,4,104,000,-,언주로,0,0,000,50,0,0,0,115.386757571695,,"LINESTRING (127.03388491592774 37.53021597290216, 127.03374182312287 37.52918260114117)"
327489,1220036901,1220059000,1220059800,4,104,000,-,언주로,0,0,000,50,0,0,0,117.954347352354,,"LINESTRING (127.03387681563154 37.52917074495896, 127.03402309642559 37.530227110999036)"
327490,1220037201,1220002900,1220061600,4,104,003,-,언주로,0,0,000,60,0,0,0,73.640369928287,,"LINESTRING (127.034279973857 37.53301657712521, 127.03420586645551 37.53253365933567, 127.03418150433613 37.532357736009295)"
327493,1220037301,1220061500,1220002900,4,104,003,-,언주로,0,0,000,60,0,0,0,77.433883329117,,"LINESTRING (127.03431171106975 37.53231127236551, 127.03434077865415 37.53252117014912, 127.03436116156304 37.532653991604526, 127.03441488691254 37.53300408695364)"
327502,1220088300,1220046500,1220047800,1,102,000,88,올림픽대로,0,0,102,50,5,0,0,144.106499148857,,"LINESTRING (127.06627163082541 37.51664486775717, 127.06601557159264 37.517321206071294, 127.06581852194515 37.5178920007053)"
327503,1220093002,1210050300,1220051400,3,104,000,-,압구정로,0,0,000,50,0,0,0,69.763758703444,,"LINESTRING (127.01780352418338 37.521730892280935, 127.01846475154227 37.52207402145402)"
327504,1220093102,1220051600,1210050300,3,104,000,-,압구정로,0,0,000,50,0,0,0,66.42678560009,,"LINESTRING (127.01835361897166 37.52214543963838, 127.01772406627155 37.521818665506785)"
327505,1220097700,1220055900,1220054600,1,104,000,-,올림픽대로,0,0,000,30,0,0,0,229.186918855114,,"LINESTRING (127.05455512522794 37.52644768389049, 127.0545471174085 37.52626053596105, 127.05451809547331 37.52610541123039, 127.05449244519006 37.526012901872136, 127.05443332124781 37.52588449399721, 127.05434065336232 37.52573211054584, 127.05425146186816 37.52562445657143, 127.05410258188665 37.52548378473148, 127.05389377937293 37.525348848809, 127.05370718739931 37.525255731441554, 127.05347055485852 37.52514334598689, 127.0530259433665 37.52496134938198)"
327506,1220103600,1220058400,1220058300,2,102,000,88,올림픽대로,0,0,102,50,5,0,0,450.389700044026,,"LINESTRING (127.02363984930764 37.53087113723612, 127.02379633268681 37.53105325134537, 127.0238796795176 37.53114649446866, 127.02396041957498 37.53122108553104, 127.02402031820539 37.53125837752131, 127.02408020996856 37.53128116155913, 127.0241635333887 37.53128943465328, 127.02423643742522 37.53128527510822, 127.02434209021492 37.53124683828628, 127.02445959072514 37.5311430393784, 127.0246013697004 37.53095911735462, 127.02504090491868 37.53032444517332, 127.02535085413045 37.529937013276715, 127.02566819379487 37.52958688130215, 127.02595033039272 37.529322615342615, 127.02663305937172 37.528727576104856, 127.02683889473239 37.52868679522029)"
327507,1220105400,1220058300,1220060700,2,102,000,88,올림픽대로,0,0,102,50,5,0,0,451.592143043589,,"LINESTRING (127.02693635073298 37.52876206794358, 127.02691598572771 37.52891339401848, 127.02614653987311 37.52956324040552, 127.0259337829008 37.52975568538906, 127.02563181301495 37.53008886058714, 127.02533193283644 37.5304637076655, 127.02468933253333 37.53126940656473, 127.02458837904966 37.53144748080216, 127.02453481216756 37.531606763741586, 127.02451659503336 37.53169390065399, 127.02452210238015 37.53179700648954, 127.0245513466857 37.53195383769761, 127.0246187454062 37.532109466219175, 127.02466103169779 37.532184459438454)"
327509,1220106100,1220060100,1220061100,2,104,000,-,논현로,0,0,000,50,0,0,0,282.468056884123,,"LINESTRING (127.02463203278147 37.531240421604096, 127.0234629775215 37.53299385210069, 127.02313113700835 37.53348731923844)"
327519,1220342000,1220048000,1220047900,4,102,003,88,올림픽대로,0,0,000,80,5,0,0,37.035468368572,,"LINESTRING (127.06719332816813 37.51820561274145, 127.06761165967124 37.51818771975938)"
327786,1220035101,1220051900,1220052800,3,104,000,-,압구정로,0,0,000,50,0,0,0,293.916690161679,,"LINESTRING (127.01964145636819 37.52267861977477, 127.0224532144122 37.52409202323799)"
327799,1230004503,1220047900,1230048900,4,102,000,88,올림픽대로,0,0,000,80,5,0,0,59.38907784297,,"LINESTRING (127.06761165967124 37.51818771975938, 127.06828248432521 37.51815902343175)"
328310,1220329100,1220049701,1220049600,1,104,000,-,언주로148길,0,0,000,30,0,0,0,206.825822319698,,"LINESTRING (127.03661287413311 37.520921858333345, 127.03598407679142 37.52075296847631, 127.03513184992754 37.52048560374984, 127.03443125222425 37.52025080866782)"
328385,1220028202,1220039900,1220039100,3,104,000,-,봉은사로,0,0,000,50,0,0,0,118.250837543047,,"LINESTRING (127.03845494735509 37.50872662251609, 127.03720140779382 37.50835518469102)"
328408,1220030406,1220041900,1220158000,3,104,000,-,학동로,0,0,000,50,0,0,0,62.178343611603,,"LINESTRING (127.02342699812436 37.5118000642207, 127.02276880567787 37.51160269458324)"
329233,1220019102,1220027400,1220027600,3,104,000,-,도곡로,0,0,000,60,0,0,0,150.112569033235,,"LINESTRING (127.04517071600554 37.49367911684676, 127.04640723152603 37.494073130888175, 127.04676092515984 37.49414733530676)"
329567,1220021401,1220028500,1220027600,4,104,000,-,언주로,0,0,000,60,0,0,0,88.748024545175,,"LINESTRING (127.04632682043102 37.49492901087203, 127.04668014510659 37.4941805810717)"
332151,1220081100,1220042100,1220045500,1,104,000,-,학동로11길,0,0,000,30,0,0,0,390.158398173439,,"LINESTRING (127.02524294722323 37.51229836802739, 127.02420966044255 37.51451294775614, 127.02413871069122 37.514620097043995, 127.02369468613436 37.51558918049399)"
332179,1220062001,1220030500,1220030501,1,104,000,-,선릉로69길,0,0,000,30,0,0,0,214.650786676968,,"LINESTRING (127.04858509537385 37.49773913079741, 127.05082711671231 37.49848043556085)"
332180,1220081000,1220045500,1220042100,1,104,000,-,학동로11길,0,0,000,30,0,0,0,390.229453688833,,"LINESTRING (127.02356717787185 37.51555211077967, 127.02401435972776 37.514576139887204, 127.0240854972894 37.51446870771971, 127.0251157195786 37.51226070163655)"
333259,1220036902,1220059800,1220061500,4,104,003,-,언주로,0,0,000,60,0,0,0,232.718568944947,,"LINESTRING (127.0340230964256 37.53022711099908, 127.03431171106975 37.532311272365554)"
333515,1220034204,1220052200,1220051800,5,104,000,-,도산대로,0,0,000,50,0,0,0,167.239632844696,,"LINESTRING (127.03912657436572 37.52324713497785, 127.03736027822151 37.522707275660245)"
333544,1220036002,1220057800,1220010000,3,104,000,-,압구정로,0,0,000,50,0,0,0,189.06382462412,,"LINESTRING (127.03013818819306 37.5281484022536, 127.02834369812422 37.52722142821499)"
334461,1220025904,1220035500,1220035900,2,104,000,-,선릉로,0,0,000,60,0,0,0,89.758933077052,,"LINESTRING (127.04944333978237 37.50374776252311, 127.04909139431037 37.50450633511483)"
334462,1220026002,1220035700,1220034900,4,104,000,-,테헤란로,0,0,000,50,0,0,0,273.143926070011,,"LINESTRING (127.04718065488744 37.504013119496015, 127.044298519636 37.50312741899071)"
334463,1220026003,1220035900,1220035700,4,104,000,-,테헤란로,0,0,000,50,0,0,0,171.368111955228,,"LINESTRING (127.04900467713121 37.50453843249512, 127.04718200550278 37.504013521706)"
334506,1220027403,1220038800,1220036400,4,104,000,-,언주로,0,0,000,50,0,0,0,344.490981855265,,"LINESTRING (127.03930904060611 37.50772775504222, 127.04067249369564 37.50635453125528, 127.0410941157191 37.505914172246996, 127.04127557473191 37.505662101436414, 127.04143315024463 37.50538037672269, 127.04152841391392 37.50519515605626)"
334508,1220027501,1220034100,1220035800,4,104,000,-,언주로,0,0,000,50,0,0,0,189.380045430983,,"LINESTRING (127.04285569634281 37.50263515522479, 127.04210703021435 37.504233839814816)"
334518,1220031002,1220043600,1220043200,2,104,000,-,선릉로,0,0,000,50,0,0,0,54.477588200974,,"LINESTRING (127.04235597676723 37.51413956990557, 127.04253976384776 37.51367106560528)"
334525,1220031105,1220046200,1220046900,2,104,000,-,선릉로,0,0,000,50,0,0,0,83.001752783713,,"LINESTRING (127.04161198278146 37.51652724012544, 127.04135599440859 37.51724675428355)"
334535,1220031801,1220044600,1220042400,3,104,000,-,삼성로,0,0,000,50,0,0,0,242.68721204993,,"LINESTRING (127.05218928668015 37.515032783746996, 127.05326974419586 37.51302266451488)"
334542,1220032301,1220043400,1220044200,3,104,000,-,논현로,0,0,000,50,0,0,0,83.010179743988,,"LINESTRING (127.03079920838869 37.514018301097614, 127.03048825196991 37.51472401918877)"
336094,1220010205,1210025100,1210024701,4,104,000,-,남부순환로,0,0,000,50,0,0,0,166.469334355653,,"LINESTRING (127.03820878748802 37.48520214250592, 127.03635453184486 37.484944551775826)"
336105,1220010305,1210024700,1210024701,4,104,000,-,남부순환로,0,0,000,50,0,0,0,28.61855159108,,"LINESTRING (127.0360590618683 37.484793751348, 127.03637783417236 37.484838038203826)"
336191,1220016303,1210029200,1210029201,4,104,000,-,강남대로,0,0,000,60,0,0,0,175.152162068124,,"LINESTRING (127.03144459229294 37.490106173902554, 127.03074097440405 37.4915813597009)"
336541,1220059002,1220029902,1220029900,1,104,000,-,도곡로78길,0,0,000,30,0,0,0,267.964551405808,,"LINESTRING (127.05584043234266 37.49462422936079, 127.05489283664994 37.49665611736786, 127.05480073518584 37.49689170305171)"
336545,1220089700,1220049200,1220048100,1,104,000,-,삼성로133길,0,0,000,30,0,0,0,255.301012907688,,"LINESTRING (127.04961761356734 37.52001170403135, 127.04887839997537 37.51976808461588, 127.04783359829739 37.51886787778932, 127.04792251264665 37.51843651800419)"
336546,1220090400,1220048800,1220049700,1,104,000,-,언주로146길,0,0,000,30,0,0,0,206.923856852095,,"LINESTRING (127.0347336895196 37.51959995175148, 127.03626281782225 37.52008160358592, 127.03692529607557 37.520252511414064)"
336547,1220102800,1220057800,1220059600,1,104,000,-,압구정로33길,0,0,000,30,0,0,0,364.504203732956,,"LINESTRING (127.03023985279899 37.52811932886958, 127.02934217222548 37.53038276145917, 127.02934857071446 37.53045379031806, 127.02936848596202 37.530471080990864, 127.03035951433506 37.53067777059176)"
336548,1220102900,1220059600,1220057800,1,104,000,-,압구정로33길,0,0,000,30,0,0,0,384.515701651327,,"LINESTRING (127.03032512036985 37.53078236406606, 127.02929544264023 37.530567613504346, 127.02921654106646 37.53049910828764, 127.02920490220107 37.53036989404472, 127.0301103985381 37.5280867655022)"
336554,1220322400,1220038101,1220151700,1,104,000,-,테헤란로92길,0,0,000,10,0,0,0,94.072377630883,,"LINESTRING (127.06151437373819 37.506832892555444, 127.06146712874148 37.50686627775809, 127.0614522016032 37.506881204364355, 127.06126795401805 37.50725787237085, 127.06107991623875 37.50760050296511)"
336633,1220025601,1220033300,1220032800,3,104,000,-,도곡로,0,0,000,60,0,0,0,107.405438798855,,"LINESTRING (127.0685663612464 37.50140155632714, 127.0674349837553 37.5010493872431)"
338576,1220052502,1220017502,1220017500,1,104,000,-,남부순환로363길,0,0,000,30,0,0,0,133.881631717012,,"LINESTRING (127.03768981102779 37.487228189157435, 127.03792247912538 37.48616981220593, 127.03795629491319 37.4860408058053)"
338577,1220086000,1220045200,1220046300,1,104,000,-,언주로133길,0,0,000,30,0,0,0,320.615742342655,,"LINESTRING (127.03273962732055 37.51539920458564, 127.03253656899105 37.5158985122486, 127.03256147921788 37.51592014298688, 127.03541670507798 37.51644705449159)"
338584,1220108100,1220062200,1220062100,1,102,000,88,올림픽대로,0,0,102,40,5,0,0,278.076353942264,,"LINESTRING (127.03305252746122 37.5343986516104, 127.03268594473623 37.534355466857726, 127.03199751248007 37.534299081549804, 127.03110660856245 37.53429554708583, 127.03037296002522 37.534286670379124, 127.02991656641034 37.53424844658776)"
338836,1220029903,1220042700,1220044000,4,104,000,-,언주로,0,0,000,50,0,0,0,154.58554040141,,"LINESTRING (127.0354378988823 37.51324781245883, 127.03543349818709 37.51345202183956, 127.03542466847556 37.51367622942403, 127.03545201870041 37.51464024765496)"
338837,1220036304,1220058000,1220058600,3,104,000,-,압구정로,0,0,000,50,0,0,0,135.553803225614,,"LINESTRING (127.03841401774226 37.528471536842204, 127.03695346744009 37.52884389222285)"
338838,1220036305,1220057900,1220058000,3,104,000,-,압구정로,0,0,000,50,0,0,0,71.298338653749,,"LINESTRING (127.03917620605105 37.52825619843708, 127.03841601878194 37.528470999194305)"
338839,1220036306,1220057300,1220057900,3,104,000,-,압구정로,0,0,000,50,0,0,0,143.75943655691,,"LINESTRING (127.04072433972924 37.52786529681091, 127.03917402403454 37.52825678120801)"
338840,1220036400,1220059500,1220057300,2,104,000,-,선릉로,0,0,000,30,0,0,0,315.270683490329,,"LINESTRING (127.04157374408479 37.53056910757576, 127.04063832016513 37.52782794297501)"
338845,1220332700,1220152500,1220030400,1,104,000,-,선릉로63길,0,0,000,30,0,0,0,84.098041063631,,"LINESTRING (127.05144762363618 37.49724773802731, 127.05230796330545 37.497570662048325)"
338950,1210030601,1220157700,1210050800,5,104,003,-,강남대로,0,0,000,60,0,0,0,383.341268017973,,"LINESTRING (127.01457807934509 37.52529943056419, 127.01597816036913 37.52383573780145, 127.0167039603145 37.52307854838217, 127.01719540671279 37.52254563751503)"
338951,1210030701,1210050500,1220157800,5,104,003,-,강남대로,0,0,000,60,0,0,0,429.811466624383,,"LINESTRING (127.0175844575562 37.52226838405221, 127.0173048143189 37.52260964227985, 127.01681262296978 37.52314336100077, 127.01608610304613 37.52390130351454, 127.014679090749 37.525372404640606)"
339223,1220033003,1220049600,1220048800,4,104,000,-,언주로,0,0,000,50,0,0,0,65.034379848828,,"LINESTRING (127.03439378036673 37.520182524459756, 127.03464493507664 37.51963176791044)"
339228,1220034801,1220053200,1220053000,4,104,000,-,도산대로,0,0,000,50,0,0,0,77.861397438614,,"LINESTRING (127.04823316162097 37.524409924568, 127.04736507517714 37.52429108049481)"
339606,1220022901,1220031700,1220029000,3,104,000,-,논현로,0,0,000,60,0,0,0,416.632774173901,,"LINESTRING (127.03753469315308 37.49934875635871, 127.03919050288853 37.49583432417406)"
339623,1220026603,1220037400,1220036500,3,104,000,-,삼성로,0,0,000,60,0,0,0,171.972243328586,,"LINESTRING (127.05657508707664 37.50684824041433, 127.05733257956265 37.505421103028645)"
339637,1220030503,1220042100,1220042600,3,104,000,-,학동로,0,0,000,50,0,0,0,260.989408315658,,"LINESTRING (127.02520390049442 37.51222914139862, 127.02795571649807 37.51308037295346)"
339638,1220028803,1220041400,1220040800,4,104,000,-,테헤란로,0,0,000,50,0,0,0,169.150157690313,,"LINESTRING (127.06643835258974 37.50994298609331, 127.06464911758803 37.509403392427814)"
339639,1220030504,1220042600,1220043000,3,104,000,-,학동로,0,0,000,50,0,0,0,64.473803266647,,"LINESTRING (127.02795508414495 37.51308018028824, 127.02863749570717 37.51328503308132)"
339640,1220031201,1220044100,1220043400,3,104,000,-,학동로,0,0,000,50,0,0,0,218.553339048798,,"LINESTRING (127.0330166206481 37.51476060682691, 127.03071070914723 37.514050823353)"
340732,1220016201,1210029200,1210028900,5,104,000,-,강남대로,0,0,000,50,0,0,0,60.876177396251,,"LINESTRING (127.03131835724456 37.49006654327645, 127.0315784277085 37.48955869857491)"
362876,1220049800,1220020400,1220019300,2,104,000,-,언주로30길,0,0,000,30,0,0,0,128.814983216456,,"LINESTRING (127.05172050415364 37.48784082651116, 127.05044865762001 37.48727519476418)"
362896,1220050101,1220017500,1220017501,1,104,000,-,남부순환로365길,0,0,000,30,0,0,0,125.201450163294,,"LINESTRING (127.03805210933761 37.48600314167411, 127.0382571414936 37.48608172626966, 127.03919337863066 37.48653739530461, 127.03925198325375 37.48659294372308)"
362918,1220050103,1220017501,1220017503,1,104,000,-,남부순환로365길,0,0,000,30,0,0,0,98.14123366508,,"LINESTRING (127.03925198325375 37.48659294372308, 127.03928619468267 37.486625370446355, 127.03952577035089 37.487109622927214, 127.03968350932139 37.48740539350806)"
